Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ES-2015-1228490,42302,42306,Second Class,CH-12070,Cathy Hwang,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10004924,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",144,5,0,64.800000000000011
ES-2015-1228490,42302,42306,Second Class,CH-12070,Cathy Hwang,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-SU-10003115,Office Supplies,Supplies,"Acme Scissors, Serrated",22.14,1,0,1.32
ES-2015-1228490,42302,42306,Second Class,CH-12070,Cathy Hwang,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-AP-10001847,Office Supplies,Appliances,"Breville Toaster, Red",69.039000000000016,1,0.1,17.619
ES-2015-5407941,42340,42343,First Class,JM-16195,Justin MacKendrick,Consumer,Valladolid,Castile and León,Spain,South,OFF-PA-10001323,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",26.490000000000002,1,0,4.74
IT-2015-2779559,42111,42116,Standard Class,MZ-17515,Mary Zewe,Corporate,Apeldoorn,Gelderland,Netherlands,Central,OFF-PA-10004111,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",16.799999999999997,2,0.5,-6.7199999999999971
ES-2015-3259196,42291,42291,Same Day,NB-18655,Nona Balk,Corporate,Hamburg,Hamburg,Germany,Central,OFF-PA-10000393,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",35.340000000000003,2,0,3.4799999999999995
ES-2015-3259196,42291,42291,Same Day,NB-18655,Nona Balk,Corporate,Hamburg,Hamburg,Germany,Central,OFF-SU-10002346,Office Supplies,Supplies,"Elite Ruler, High Speed",27.599999999999998,2,0,2.16
ES-2015-3259196,42291,42291,Same Day,NB-18655,Nona Balk,Corporate,Hamburg,Hamburg,Germany,Central,OFF-ST-10002900,Office Supplies,Storage,"Smead Lockers, Wire Frame",1066.4460000000001,6,0.1,-11.934000000000026
ES-2015-3259196,42291,42291,Same Day,NB-18655,Nona Balk,Corporate,Hamburg,Hamburg,Germany,Central,OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",157.85999999999999,3,0,29.97
ES-2015-5506008,42313,42315,Second Class,MH-17455,Mark Hamilton,Consumer,Cinisello Balsamo,Lombardy,Italy,South,OFF-SU-10001909,Office Supplies,Supplies,"Fiskars Scissors, Steel",45.120000000000005,2,0,22.080000000000002
ES-2015-3814733,42138,42142,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Vincennes,Ile-de-France,France,Central,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",138.96,3,0,36.089999999999996
ES-2015-3746760,42029,42036,Standard Class,FM-14215,Filia McAdams,Corporate,Menden,North Rhine-Westphalia,Germany,Central,FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",20.13,1,0,4.0200000000000005
ES-2015-3746760,42029,42036,Standard Class,FM-14215,Filia McAdams,Corporate,Menden,North Rhine-Westphalia,Germany,Central,OFF-BI-10001192,Office Supplies,Binders,"Cardinal Binder, Clear",132.89999999999998,10,0,3.9000000000000004
ES-2015-2413369,42178,42182,Standard Class,DC-13285,Debra Catini,Consumer,Minden,North Rhine-Westphalia,Germany,Central,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",268.11,9,0,96.389999999999986
ES-2015-2413369,42178,42182,Standard Class,DC-13285,Debra Catini,Consumer,Minden,North Rhine-Westphalia,Germany,Central,OFF-PA-10004468,Office Supplies,Paper,"SanDisk Note Cards, Premium",31.23,1,0,12.78
ES-2015-2413369,42178,42182,Standard Class,DC-13285,Debra Catini,Consumer,Minden,North Rhine-Westphalia,Germany,Central,FUR-CH-10001039,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",807.73199999999997,6,0.1,197.35199999999998
ES-2015-2413369,42178,42182,Standard Class,DC-13285,Debra Catini,Consumer,Minden,North Rhine-Westphalia,Germany,Central,TEC-AC-10004808,Technology,Accessories,"Memorex Router, Erganomic",976.08,4,0,292.79999999999995
IT-2015-3513943,42349,42353,Standard Class,DB-13405,Denny Blanton,Consumer,Moers,North Rhine-Westphalia,Germany,Central,FUR-BO-10000684,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",397.71000000000004,3,0.1,-13.32
IT-2015-1549226,42242,42245,First Class,DL-13330,Denise Leinenbach,Consumer,The Hague,South Holland,Netherlands,Central,TEC-CO-10004154,Technology,Copiers,"Canon Copy Machine, Digital",392.67000000000007,3,0.5,-306.36000000000007
ES-2015-4801998,42243,42247,Second Class,SE-20110,Sanjit Engle,Consumer,Roubaix,Hauts-de-France,France,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",71.28,3,0.1,31.68
ES-2015-4801998,42243,42247,Second Class,SE-20110,Sanjit Engle,Consumer,Roubaix,Hauts-de-France,France,Central,OFF-SU-10000877,Office Supplies,Supplies,"Acme Scissors, Easy Grip",189.42,7,0,45.36
IT-2015-1373680,42021,42027,Standard Class,SD-20485,Shirley Daniels,Home Office,Copenhagen,Hovedstaden,Denmark,North,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",17.055,3,0.5,-7.5149999999999988
ES-2015-2130034,42262,42267,Standard Class,DM-13345,Denise Monton,Corporate,Northampton,England,United Kingdom,North,TEC-AC-10003327,Technology,Accessories,"Logitech Keyboard, Erganomic",210.78000000000003,3,0,18.900000000000002
IT-2015-3076849,42156,42161,Standard Class,JR-15700,Jocasta Rupert,Consumer,Rome,Lazio,Italy,South,OFF-ST-10003641,Office Supplies,Storage,"Fellowes Trays, Wire Frame",101.62799999999999,3,0.4,-25.452000000000005
IT-2015-3076849,42156,42161,Standard Class,JR-15700,Jocasta Rupert,Consumer,Rome,Lazio,Italy,South,TEC-CO-10001567,Technology,Copiers,"Brother Copy Machine, Laser",523.86,2,0,5.22
ES-2015-4040727,42157,42160,First Class,AJ-10795,Anthony Johnson,Corporate,Wigan,England,United Kingdom,North,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",22.14,2,0,6.84
ES-2015-3947498,42351,42356,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Ravenna,Emilia-Romagna,Italy,South,OFF-BI-10003917,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",141.75,5,0,42.45
ES-2015-3947498,42351,42356,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Ravenna,Emilia-Romagna,Italy,South,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable",26.819999999999993,3,0,5.8500000000000005
ES-2015-5497239,42026,42030,Standard Class,PS-18970,Paul Stevenson,Home Office,Prato,Tuscany,Italy,South,OFF-AR-10001190,Office Supplies,Art,"Boston Canvas, Easy-Erase",53.91,1,0,12.39
ES-2015-5497239,42026,42030,Standard Class,PS-18970,Paul Stevenson,Home Office,Prato,Tuscany,Italy,South,FUR-BO-10003991,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",825.36,2,0,338.34000000000003
ES-2015-5497239,42026,42030,Standard Class,PS-18970,Paul Stevenson,Home Office,Prato,Tuscany,Italy,South,OFF-ST-10003102,Office Supplies,Storage,"Rogers Lockers, Single Width",888.92999999999984,7,0.4,59.220000000000027
ES-2015-5158390,42015,42015,Same Day,RC-19825,Roy Collins,Consumer,Woking,England,United Kingdom,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",102.71999999999998,2,0,19.5
ES-2015-5158390,42015,42015,Same Day,RC-19825,Roy Collins,Consumer,Woking,England,United Kingdom,North,FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",1384.29,3,0,13.77
ES-2015-5158527,42129,42133,Standard Class,EM-14200,Evan Minnotte,Home Office,Moers,North Rhine-Westphalia,Germany,Central,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",65.13,1,0,2.58
ES-2015-5158527,42129,42133,Standard Class,EM-14200,Evan Minnotte,Home Office,Moers,North Rhine-Westphalia,Germany,Central,OFF-LA-10003210,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",34.92,4,0,10.8
ES-2015-2979959,42261,42265,Standard Class,SJ-20500,Shirley Jackson,Consumer,Frankfurt,Hesse,Germany,Central,OFF-BI-10002718,Office Supplies,Binders,"Avery Binder, Durable",86.399999999999991,6,0,4.32
ES-2015-2979959,42261,42265,Standard Class,SJ-20500,Shirley Jackson,Consumer,Frankfurt,Hesse,Germany,Central,OFF-ST-10000154,Office Supplies,Storage,"Smead Box, Single Width",77.760000000000005,8,0.1,13.68
IT-2015-1765076,42079,42079,Same Day,RE-19405,Ricardo Emerson,Consumer,London,England,United Kingdom,North,OFF-AR-10000799,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",28.835999999999999,2,0.1,-1.9440000000000002
IT-2015-1765076,42079,42079,Same Day,RE-19405,Ricardo Emerson,Consumer,London,England,United Kingdom,North,OFF-FA-10004233,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",23.976000000000003,2,0.1,8.2560000000000002
IT-2015-1765076,42079,42079,Same Day,RE-19405,Ricardo Emerson,Consumer,London,England,United Kingdom,North,OFF-AR-10003113,Office Supplies,Art,"Binney & Smith Pens, Blue",10.746000000000002,1,0.1,3.8159999999999998
IT-2015-1765076,42079,42079,Same Day,RE-19405,Ricardo Emerson,Consumer,London,England,United Kingdom,North,FUR-CH-10004040,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",253.69200000000001,3,0.1,73.242000000000004
IT-2015-1765076,42079,42079,Same Day,RE-19405,Ricardo Emerson,Consumer,London,England,United Kingdom,North,OFF-BI-10001804,Office Supplies,Binders,"Avery Binder, Recycled",47.735999999999997,4,0.1,19.055999999999997
ES-2015-5378520,42319,42322,First Class,DK-13225,Dean Katz,Corporate,Hamburg,Hamburg,Germany,Central,OFF-BI-10000267,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",25.799999999999997,4,0,9.9599999999999991
ES-2015-5375215,42345,42351,Standard Class,MC-17275,Marc Crier,Consumer,Saint-Pierre-des-Corps,Centre-Val de Loire,France,Central,FUR-CH-10003440,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",180.25200000000004,2,0.1,50.051999999999992
ES-2015-5375215,42345,42351,Standard Class,MC-17275,Marc Crier,Consumer,Saint-Pierre-des-Corps,Centre-Val de Loire,France,Central,TEC-PH-10003995,Technology,Phones,"Nokia Audio Dock, VoIP",141.80549999999999,1,0.15,21.685500000000005
ES-2015-2619050,42256,42257,First Class,JH-15910,Jonathan Howell,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",95.039999999999992,4,0.1,42.24
ES-2015-2619050,42256,42257,First Class,JH-15910,Jonathan Howell,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-BI-10003899,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.460000000000008,2,0,0
ES-2015-2619050,42256,42257,First Class,JH-15910,Jonathan Howell,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",22.14,2,0,6.84
ES-2015-2619050,42256,42257,First Class,JH-15910,Jonathan Howell,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Central,OFF-SU-10001021,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",96.66,3,0,30.870000000000005
IT-2015-2051710,42328,42330,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,FUR-TA-10002868,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",607.37999999999988,4,0.5,-303.77999999999986
IT-2015-2051710,42328,42330,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,TEC-AC-10002844,Technology,Accessories,"SanDisk Flash Drive, USB",158.99999999999997,4,0,6.36
IT-2015-2051710,42328,42330,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",728.53200000000004,7,0.4,-133.72799999999995
ES-2015-3945713,42244,42246,Second Class,DO-13645,Doug O'Connell,Consumer,Brindisi,Apulia,Italy,South,TEC-AC-10001100,Technology,Accessories,"Logitech Router, Bluetooth",741.96,3,0,59.31
ES-2015-5957496,42267,42271,Standard Class,SM-20005,Sally Matthias,Consumer,Perpignan,Languedoc-Roussillon-Midi-Pyrénées,France,Central,TEC-PH-10002759,Technology,Phones,"Cisco Smart Phone, Cordless",1107.5160000000001,2,0.15,325.71600000000001
IT-2015-5084706,42183,42189,Standard Class,KB-16585,Ken Black,Corporate,Messina,Sicily,Italy,South,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",520.38,5,0.4,-95.52000000000001
IT-2015-5084706,42183,42189,Standard Class,KB-16585,Ken Black,Corporate,Messina,Sicily,Italy,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",56.448,2,0.4,-0.9719999999999942
ES-2015-2117222,42355,42359,Standard Class,DW-13540,Don Weiss,Consumer,Walsall,England,United Kingdom,North,OFF-ST-10004020,Office Supplies,Storage,"Tenex Lockers, Single Width",612.53999999999985,3,0,36.72
ES-2015-1351543,42288,42292,Standard Class,CM-11830,Cari MacIntyre,Corporate,Worms,Rhineland-Palatinate,Germany,Central,OFF-ST-10003990,Office Supplies,Storage,"Smead Folders, Single Width",31.536000000000001,2,0.1,7.3559999999999999
IT-2015-2852736,42121,42127,Standard Class,LS-16945,Linda Southworth,Corporate,Milan,Lombardy,Italy,South,FUR-CH-10003062,Furniture,Chairs,"Novimex Chairmat, Red",45.072000000000003,2,0.6,-33.828000000000003
ES-2015-1502054,42309,42315,Standard Class,TG-21640,Trudy Glocke,Consumer,Berlin,Berlin,Germany,Central,OFF-SU-10004446,Office Supplies,Supplies,"Acme Scissors, Steel",67.068000000000012,3,0.1,27.557999999999996
ES-2015-5335590,42234,42240,Standard Class,TG-21310,Toby Gnade,Consumer,Saint-Quentin,Hauts-de-France,France,Central,FUR-FU-10002655,Furniture,Furnishings,"Deflect-O Door Stop, Black",219.75,5,0,8.6999999999999993
ES-2015-4946017,42313,42313,Same Day,DB-13615,Doug Bickford,Consumer,Munich,Bavaria,Germany,Central,OFF-BI-10003058,Office Supplies,Binders,"Acco Binder Covers, Economy",79.919999999999987,6,0,32.76
ES-2015-2075610,42243,42249,Standard Class,JL-15130,Jack Lebron,Consumer,Villeurbanne,Auvergne-Rhône-Alpes,France,Central,FUR-CH-10003746,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",2472.9299999999998,6,0.1,604.35000000000014
ES-2015-2075610,42243,42249,Standard Class,JL-15130,Jack Lebron,Consumer,Villeurbanne,Auvergne-Rhône-Alpes,France,Central,OFF-AP-10003702,Office Supplies,Appliances,"Cuisinart Refrigerator, White",2223.9899999999998,5,0.1,321.24
ES-2015-2075610,42243,42249,Standard Class,JL-15130,Jack Lebron,Consumer,Villeurbanne,Auvergne-Rhône-Alpes,France,Central,OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width",865.24200000000008,7,0.1,-96.138000000000005
ES-2015-2075610,42243,42249,Standard Class,JL-15130,Jack Lebron,Consumer,Villeurbanne,Auvergne-Rhône-Alpes,France,Central,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",130.97699999999998,3,0.1,31.977000000000004
ES-2015-4585835,42318,42325,Standard Class,BF-11275,Beth Fritzler,Corporate,Stockport,England,United Kingdom,North,FUR-CH-10003026,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",145.35000000000002,3,0,36.269999999999996
ES-2015-4585835,42318,42325,Standard Class,BF-11275,Beth Fritzler,Corporate,Stockport,England,United Kingdom,North,OFF-ST-10000520,Office Supplies,Storage,"Eldon Folders, Blue",50.94,3,0,8.64
ES-2015-4585835,42318,42325,Standard Class,BF-11275,Beth Fritzler,Corporate,Stockport,England,United Kingdom,North,OFF-PA-10003105,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",50.129999999999995,3,0,9.4500000000000011
ES-2015-3002504,42347,42347,Same Day,AA-10480,Andrew Allen,Consumer,Graveney with Goodnestone,England,United Kingdom,North,OFF-ST-10003153,Office Supplies,Storage,"Tenex File Cart, Single Width",134.61000000000001,1,0,63.239999999999995
ES-2015-3002504,42347,42347,Same Day,AA-10480,Andrew Allen,Consumer,Graveney with Goodnestone,England,United Kingdom,North,TEC-CO-10002673,Technology,Copiers,"Brother Fax and Copier, Laser",191.49,1,0,47.849999999999994
ES-2015-3158300,42085,42087,Second Class,DM-13015,Darrin Martin,Consumer,Cagliari,Sardinia,Italy,South,FUR-BO-10003554,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",287.94,2,0,20.100000000000001
ES-2015-2660418,42262,42267,Second Class,TT-21070,Ted Trevino,Consumer,Darlington,England,United Kingdom,North,OFF-ST-10001648,Office Supplies,Storage,"Tenex Shelving, Blue",273.29999999999995,5,0,13.65
ES-2015-3159486,42222,42227,Second Class,JD-16015,Joy Daniels,Consumer,Basel,Basel-Stadt,Switzerland,Central,OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",35.699999999999996,2,0,2.82
IT-2015-1549226,42242,42245,First Class,DL-13330,Denise Leinenbach,Consumer,The Hague,South Holland,Netherlands,Central,OFF-AR-10001759,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",327.18,14,0.5,-19.740000000000009
ES-2015-1455810,42163,42167,Standard Class,VT-21700,Valerie Takahito,Home Office,Drancy,Ile-de-France,France,Central,OFF-EN-10003080,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",91.56,4,0,14.64
ES-2015-1455810,42163,42167,Standard Class,VT-21700,Valerie Takahito,Home Office,Drancy,Ile-de-France,France,Central,FUR-CH-10002830,Furniture,Chairs,"Office Star Rocking Chair, Red",126.819,1,0.1,43.658999999999999
ES-2015-5335590,42234,42240,Standard Class,TG-21310,Toby Gnade,Consumer,Saint-Quentin,Hauts-de-France,France,Central,OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width",195.26399999999998,4,0.1,60.744
ES-2015-4450781,42319,42322,First Class,SP-20920,Susan Pistek,Consumer,Girona,Catalonia,Spain,South,OFF-AP-10003182,Office Supplies,Appliances,"Breville Toaster, Silver",464.76000000000005,6,0,18.54
ES-2015-4450781,42319,42322,First Class,SP-20920,Susan Pistek,Consumer,Girona,Catalonia,Spain,South,OFF-PA-10002396,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",17.88,1,0,4.8000000000000007
ES-2015-4450781,42319,42322,First Class,SP-20920,Susan Pistek,Consumer,Girona,Catalonia,Spain,South,OFF-PA-10001371,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",30.48,1,0,2.73
ES-2015-5499567,42183,42188,Standard Class,SP-20860,Sung Pak,Corporate,Saint-Laurent-du-Var,Provence-Alpes-Côte d'Azur,France,Central,TEC-AC-10002017,Technology,Accessories,"Belkin Memory Card, Erganomic",112.61999999999998,1,0,56.31
ES-2015-5499567,42183,42188,Standard Class,SP-20860,Sung Pak,Corporate,Saint-Laurent-du-Var,Provence-Alpes-Côte d'Azur,France,Central,TEC-MA-10004534,Technology,Machines,"Konica Printer, Wireless",455.32800000000003,2,0.15,-64.332000000000008
ES-2015-3202814,42265,42271,Standard Class,ON-18715,Odella Nelson,Corporate,Vignola,Emilia-Romagna,Italy,South,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",152.64000000000001,3,0,70.199999999999989
ES-2015-3202814,42265,42271,Standard Class,ON-18715,Odella Nelson,Corporate,Vignola,Emilia-Romagna,Italy,South,FUR-FU-10001090,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",117,5,0,36.150000000000006
ES-2015-1141056,42311,42317,Standard Class,PR-18880,Patrick Ryan,Consumer,Nuremberg,Bavaria,Germany,Central,FUR-CH-10001726,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable",593.45999999999992,7,0.1,250.53000000000003
IT-2015-1549226,42242,42245,First Class,DL-13330,Denise Leinenbach,Consumer,The Hague,South Holland,Netherlands,Central,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",19.349999999999998,3,0.5,-4.3199999999999985
IT-2015-4409734,42365,42365,Same Day,DK-13375,Dennis Kane,Consumer,The Hague,South Holland,Netherlands,Central,FUR-CH-10004774,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",1380.6,6,0.5,-414.17999999999995
ES-2015-5867926,42349,42353,Standard Class,AH-10210,Alan Hwang,Consumer,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-AR-10001216,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",117.12,4,0,5.76
ES-2015-3481511,42312,42316,Standard Class,RW-19540,Rick Wilson,Corporate,Allauch,Provence-Alpes-Côte d'Azur,France,Central,OFF-PA-10002755,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",83.25,3,0,18.27
ES-2015-3481511,42312,42316,Standard Class,RW-19540,Rick Wilson,Corporate,Allauch,Provence-Alpes-Côte d'Azur,France,Central,FUR-CH-10000583,Furniture,Chairs,"Novimex Swivel Stool, Set of Two",1200.3120000000001,8,0.1,373.27199999999993
ES-2015-5693995,42195,42199,Standard Class,MM-18055,Michelle Moray,Consumer,Linz,Upper Austria,Austria,Central,OFF-AP-10001635,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",1057.3799999999999,2,0,412.32
ES-2015-5693995,42195,42199,Standard Class,MM-18055,Michelle Moray,Consumer,Linz,Upper Austria,Austria,Central,FUR-FU-10000620,Furniture,Furnishings,"Advantus Clock, Black",102.78000000000002,2,0,29.759999999999998
ES-2015-5682053,42365,42369,Standard Class,GM-14440,Gary McGarr,Consumer,Oslo,Oslo,Norway,North,TEC-PH-10002715,Technology,Phones,"Cisco Audio Dock, VoIP",364.32,2,0,142.07999999999998
ES-2015-5682053,42365,42369,Standard Class,GM-14440,Gary McGarr,Consumer,Oslo,Oslo,Norway,North,OFF-LA-10000604,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",38.699999999999996,3,0,8.1000000000000014
IT-2015-2942451,42008,42013,Standard Class,GT-14635,Grant Thornton,Corporate,Birmingham,England,United Kingdom,North,OFF-AR-10002485,Office Supplies,Art,"Boston Markers, Easy-Erase",26.64,2,0.5,-21.9
IT-2015-2942451,42008,42013,Standard Class,GT-14635,Grant Thornton,Corporate,Birmingham,England,United Kingdom,North,OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width",17.009999999999998,2,0.5,-1.0499999999999972
ES-2015-2711513,42074,42074,Same Day,TT-21460,Tonja Turnell,Home Office,Pforzheim,Baden-Württemberg,Germany,Central,TEC-PH-10000309,Technology,Phones,"Motorola Audio Dock, with Caller ID",520.11,3,0,202.77
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,OFF-FA-10001892,Office Supplies,Fasteners,"Advantus Clamps, Metal",58.230000000000011,3,0,26.73
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",103.94999999999999,9,0,24.840000000000003
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,OFF-SU-10004524,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",103.94999999999999,3,0,0
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,OFF-ST-10002608,Office Supplies,Storage,"Eldon Box, Industrial",28.997999999999998,3,0.1,8.6579999999999995
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",236.88,8,0,82.800000000000011
ES-2015-2464932,42162,42165,First Class,BS-11380,Bill Stewart,Corporate,Oyonnax,Auvergne-Rhône-Alpes,France,Central,TEC-MA-10000002,Technology,Machines,"Epson Card Printer, Durable",578.23800000000006,4,0.15,129.19799999999998
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,OFF-AR-10000502,Office Supplies,Art,"BIC Highlighters, Easy-Erase",76.800000000000011,4,0,17.64
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,OFF-BI-10003774,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",212.09999999999997,7,0,97.439999999999984
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,TEC-MA-10004323,Technology,Machines,"Panasonic Phone, White",166.5,2,0,14.940000000000001
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,OFF-AR-10000467,Office Supplies,Art,"Sanford Markers, Fluorescent",49.019999999999996,2,0,19.559999999999999
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,OFF-SU-10003267,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",176.61,7,0,45.780000000000008
ES-2015-4753806,42354,42359,Second Class,MG-17890,Michael Granlund,Home Office,Bebington,England,United Kingdom,North,TEC-MA-10000327,Technology,Machines,"Epson Phone, Durable",162.17999999999998,2,0,22.68
ES-2015-5579266,42228,42233,Second Class,PK-18910,Paul Knutson,Home Office,Halle,Saxony-Anhalt,Germany,Central,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",43.632000000000005,1,0.1,1.452
ES-2015-5498995,42114,42119,Second Class,TB-21055,Ted Butterfield,Consumer,Limoges,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-BI-10000368,Office Supplies,Binders,"Avery Binder Covers, Durable",12.569999999999999,1,0,1.62
IT-2015-1027688,42307,42312,Standard Class,LC-17140,Logan Currie,Consumer,Paderborn,North Rhine-Westphalia,Germany,Central,FUR-CH-10000583,Furniture,Chairs,"Novimex Swivel Stool, Set of Two",750.19500000000005,5,0.1,233.29499999999996
IT-2015-1027688,42307,42312,Standard Class,LC-17140,Logan Currie,Consumer,Paderborn,North Rhine-Westphalia,Germany,Central,OFF-FA-10004257,Office Supplies,Fasteners,"Accos Clamps, Metal",117.00000000000003,6,0,46.800000000000004
ES-2015-4715440,42368,42368,Same Day,NK-18490,Neil Knudson,Home Office,Darmstadt,Hesse,Germany,Central,OFF-AR-10003113,Office Supplies,Art,"Binney & Smith Pens, Blue",23.880000000000003,2,0,10.02
ES-2015-4715440,42368,42368,Same Day,NK-18490,Neil Knudson,Home Office,Darmstadt,Hesse,Germany,Central,OFF-ST-10000580,Office Supplies,Storage,"Fellowes Trays, Industrial",104.166,2,0.1,16.146000000000001
ES-2015-3609014,42322,42323,First Class,JE-15610,Jim Epp,Corporate,Berlin,Berlin,Germany,Central,OFF-BI-10000538,Office Supplies,Binders,"Acco Binding Machine, Clear",90.990000000000009,2,0.1,0.99000000000000021
